customer_id,intervention_date,intervention_type,savings_amount,confidence_score
CUST004640,2025-08-11,Prevented Payment Failure,10,0.9412178649543784
CUST000344,2025-09-04,Caught Billing Error,20,0.7519607663759962
CUST000344,2025-08-25,Roaming Alert,45,0.753293654746376
CUST000344,2025-09-07,Prevented Payment Failure,10,0.833933982718736
CUST000580,2025-07-19,Caught Billing Error,20,0.8308910388778895
CUST000580,2025-08-14,Prevented Overage,35,0.9449980123899877
CUST000580,2025-07-19,Prevented Payment Failure,10,0.7580894679599441
CUST001230,2025-07-19,Caught Billing Error,20,0.9741694983374327
CUST000306,2025-06-25,Roaming Alert,45,0.8814901822153479
CUST000306,2025-07-13,Roaming Alert,45,0.8028628003853373
CUST000522,2025-06-30,Prevented Overage,35,0.7932128494768403
CUST000522,2025-08-29,Prevented Payment Failure,10,0.8097300803265535
CUST000522,2025-09-11,Prevented Payment Failure,10,0.9003259843564592
CUST000522,2025-07-24,Prevented Payment Failure,10,0.8881364473421126
CUST001963,2025-09-10,Optimized Plan,25,0.7611246862052939
CUST001963,2025-08-16,Roaming Alert,45,0.9693418036680669
CUST001191,2025-08-01,Prevented Payment Failure,10,0.9286988874617964
CUST001191,2025-07-30,Prevented Overage,35,0.949938453703653
CUST003975,2025-07-15,Roaming Alert,45,0.812180517539382
CUST000433,2025-06-26,Roaming Alert,45,0.8676153554301709
CUST003270,2025-07-25,Optimized Plan,25,0.8535524787846953
CUST003270,2025-07-25,Roaming Alert,45,0.9079609970236197
CUST003270,2025-09-17,Caught Billing Error,20,0.7890819576173089
CUST004830,2025-08-02,Prevented Overage,35,0.7629770855023525
CUST004830,2025-07-13,Optimized Plan,25,0.9661554026207887
CUST004830,2025-06-19,Roaming Alert,45,0.8593216599454172
CUST000006,2025-07-05,Optimized Plan,25,0.8172648297948762
CUST000006,2025-09-16,Prevented Payment Failure,10,0.766223003398627
CUST000006,2025-09-07,Prevented Overage,35,0.9205486001307145
CUST002059,2025-08-10,Optimized Plan,25,0.75528447129298
CUST000927,2025-06-25,Prevented Payment Failure,10,0.9698668112349697
CUST000927,2025-08-13,Caught Billing Error,20,0.7967388398898766
CUST000927,2025-08-06,Caught Billing Error,20,0.7626537257991731
CUST000927,2025-07-20,Optimized Plan,25,0.8910877071833238
CUST000350,2025-09-14,Roaming Alert,45,0.7810754325729795
CUST001480,2025-08-04,Roaming Alert,45,0.7789683183585293
CUST001480,2025-08-28,Prevented Overage,35,0.7613154411432334
CUST001480,2025-08-02,Prevented Overage,35,0.9505999019509181
CUST002536,2025-08-18,Prevented Payment Failure,10,0.8848561217193491
CUST002536,2025-07-17,Optimized Plan,25,0.9177046152483672
CUST002663,2025-08-13,Caught Billing Error,20,0.904355577554088
CUST002663,2025-06-25,Roaming Alert,45,0.9571888362895697
CUST000163,2025-07-24,Prevented Overage,35,0.9327100463537499
CUST000163,2025-08-22,Roaming Alert,45,0.7551438223035075
CUST004048,2025-07-18,Prevented Overage,35,0.8705664908187464
CUST004048,2025-09-12,Prevented Payment Failure,10,0.8571925185248256
CUST004162,2025-08-02,Prevented Overage,35,0.9758844098169357
CUST003693,2025-07-26,Caught Billing Error,20,0.8072095715673641
CUST003867,2025-09-08,Optimized Plan,25,0.8547141590993851
CUST002233,2025-07-24,Optimized Plan,25,0.761883817401249
CUST002233,2025-09-15,Optimized Plan,25,0.9165789321088232
CUST002233,2025-08-28,Optimized Plan,25,0.7872020438453182
CUST002233,2025-07-06,Prevented Payment Failure,10,0.88440400125226
CUST003911,2025-09-11,Roaming Alert,45,0.8754343096818775
CUST003412,2025-08-26,Prevented Overage,35,0.9677802659780719
CUST000743,2025-08-11,Caught Billing Error,20,0.918975807884708
CUST004932,2025-07-15,Prevented Overage,35,0.8674751001480036
CUST004526,2025-08-06,Prevented Payment Failure,10,0.794403372600209
CUST001170,2025-08-16,Optimized Plan,25,0.9140986836166121
CUST001170,2025-08-20,Prevented Overage,35,0.8710370628884994
CUST003155,2025-07-12,Prevented Payment Failure,10,0.9628392259636893
CUST003155,2025-09-10,Optimized Plan,25,0.8715630762511865
CUST000307,2025-06-21,Prevented Payment Failure,10,0.9075620156363584
CUST003836,2025-08-06,Prevented Payment Failure,10,0.8093878393271007
CUST003836,2025-07-16,Caught Billing Error,20,0.8391674895328469
CUST000341,2025-07-26,Optimized Plan,25,0.8197983672562986
CUST000341,2025-08-13,Caught Billing Error,20,0.7925006122910417
CUST000341,2025-07-30,Prevented Overage,35,0.7746443836460821
CUST000341,2025-09-13,Caught Billing Error,20,0.8788663068134338
CUST004785,2025-09-05,Prevented Overage,35,0.9287682730727829
CUST004785,2025-07-07,Prevented Payment Failure,10,0.7712314092926681
CUST002520,2025-08-21,Roaming Alert,45,0.862068598975893
CUST002520,2025-06-21,Caught Billing Error,20,0.9749462102353572
CUST002520,2025-07-05,Roaming Alert,45,0.87695287367329
CUST002554,2025-08-15,Roaming Alert,45,0.799010369691532
CUST002554,2025-07-03,Optimized Plan,25,0.7681701234681532
CUST000291,2025-09-17,Optimized Plan,25,0.893038094562944
CUST000291,2025-06-21,Prevented Payment Failure,10,0.9436892885016277
CUST003282,2025-08-12,Prevented Payment Failure,10,0.8165410636039451
CUST002739,2025-07-12,Caught Billing Error,20,0.824238765805494
CUST002739,2025-08-26,Caught Billing Error,20,0.8515030063292943
CUST002739,2025-08-16,Prevented Payment Failure,10,0.9405381982121617
CUST002321,2025-06-19,Prevented Overage,35,0.7779646345740184
CUST001586,2025-06-28,Caught Billing Error,20,0.8333992362511344
CUST001586,2025-07-31,Caught Billing Error,20,0.7633426379156298
CUST004233,2025-08-11,Prevented Payment Failure,10,0.8305792623199523
CUST004233,2025-08-16,Optimized Plan,25,0.9575543115893379
CUST004233,2025-07-07,Prevented Overage,35,0.8155052089202218
CUST000943,2025-09-14,Prevented Payment Failure,10,0.9547792381769977
CUST000943,2025-08-28,Roaming Alert,45,0.8723631055606529
CUST002329,2025-07-07,Caught Billing Error,20,0.7794616805762052
CUST002329,2025-08-01,Prevented Payment Failure,10,0.9562750933109783
CUST000847,2025-09-16,Roaming Alert,45,0.8429324932140299
CUST000050,2025-07-04,Optimized Plan,25,0.8725744908791967
CUST000050,2025-06-21,Prevented Payment Failure,10,0.9718497983505949
CUST001992,2025-07-03,Prevented Overage,35,0.7724959612777457
CUST001992,2025-09-02,Caught Billing Error,20,0.751144464884419
CUST001992,2025-08-25,Prevented Payment Failure,10,0.8684377540298738
CUST001992,2025-08-12,Optimized Plan,25,0.9408186898729763
CUST004379,2025-07-06,Caught Billing Error,20,0.7931181294005364
CUST004379,2025-06-19,Prevented Payment Failure,10,0.9477237961324863
CUST003272,2025-07-04,Optimized Plan,25,0.9679884287016466
CUST001411,2025-06-19,Optimized Plan,25,0.8961899448488839
CUST001411,2025-06-30,Prevented Overage,35,0.9737523224996403
CUST001411,2025-06-25,Prevented Overage,35,0.7601020663953386
CUST000867,2025-06-29,Prevented Payment Failure,10,0.8530264457152225
CUST000912,2025-07-15,Caught Billing Error,20,0.9339702969044447
CUST000912,2025-07-10,Roaming Alert,45,0.8002045718254521
CUST000912,2025-08-28,Caught Billing Error,20,0.8894832912227139
CUST002513,2025-08-13,Optimized Plan,25,0.9409126518270932
CUST000119,2025-09-05,Optimized Plan,25,0.94954841817962
CUST000119,2025-09-11,Prevented Payment Failure,10,0.7699987555248663
CUST002892,2025-09-01,Roaming Alert,45,0.9650240274867974
CUST002759,2025-08-06,Optimized Plan,25,0.8827413433324546
CUST002759,2025-09-03,Prevented Overage,35,0.9084620773396455
CUST004856,2025-08-11,Prevented Payment Failure,10,0.9216598844644613
CUST004856,2025-08-23,Roaming Alert,45,0.8843551790830679
CUST004856,2025-07-09,Roaming Alert,45,0.9659378778352402
CUST004856,2025-09-03,Prevented Payment Failure,10,0.8383024675655179
CUST002681,2025-08-05,Prevented Overage,35,0.7618662267923355
CUST002681,2025-07-08,Prevented Payment Failure,10,0.7759350087796338
CUST002681,2025-06-20,Roaming Alert,45,0.8111240218183957
CUST000496,2025-07-27,Optimized Plan,25,0.939473362986464
CUST000496,2025-06-21,Optimized Plan,25,0.9211990831047296
CUST001773,2025-06-19,Caught Billing Error,20,0.8119883834477514
CUST003682,2025-06-19,Caught Billing Error,20,0.8175626207469031
CUST004033,2025-08-30,Roaming Alert,45,0.8131511928862892
CUST004033,2025-08-23,Caught Billing Error,20,0.8665911567211151
CUST004033,2025-07-05,Roaming Alert,45,0.9674566726316698
CUST002476,2025-09-03,Prevented Payment Failure,10,0.9572968996269628
CUST002476,2025-08-09,Caught Billing Error,20,0.8837603202252649
CUST004030,2025-09-10,Caught Billing Error,20,0.8050823678914457
CUST004030,2025-08-02,Optimized Plan,25,0.750239977883175
CUST001386,2025-09-06,Prevented Overage,35,0.8139512089686468
CUST000469,2025-08-13,Optimized Plan,25,0.8519737229868769
CUST000469,2025-08-13,Prevented Payment Failure,10,0.7603902562335133
CUST004020,2025-08-09,Caught Billing Error,20,0.9473726445063948
CUST002099,2025-09-02,Caught Billing Error,20,0.9640326314186677
CUST004608,2025-09-05,Prevented Overage,35,0.9474649182637221
CUST004608,2025-08-29,Optimized Plan,25,0.86976072747726
CUST004608,2025-09-17,Roaming Alert,45,0.9277121985843405
CUST004608,2025-06-24,Prevented Payment Failure,10,0.8519950932823122
CUST000465,2025-09-16,Optimized Plan,25,0.8527122472575865
CUST001345,2025-07-16,Prevented Payment Failure,10,0.8684874345152639
CUST001345,2025-08-20,Optimized Plan,25,0.9474246194935404
CUST001345,2025-09-14,Optimized Plan,25,0.933500795266591
CUST001345,2025-08-03,Caught Billing Error,20,0.8084661905001849
CUST002279,2025-07-20,Roaming Alert,45,0.9387761398544535
CUST002279,2025-08-03,Caught Billing Error,20,0.9764071387331933
CUST004849,2025-06-22,Caught Billing Error,20,0.7812346377503127
CUST003912,2025-07-29,Roaming Alert,45,0.8686570433760061
CUST003912,2025-07-11,Optimized Plan,25,0.7640541545720771
CUST003912,2025-08-25,Prevented Overage,35,0.8756842812616378
CUST002516,2025-08-24,Prevented Payment Failure,10,0.827269759462215
CUST002516,2025-08-31,Prevented Payment Failure,10,0.9572577921533957
CUST002516,2025-08-27,Prevented Payment Failure,10,0.8300005759857595
CUST002516,2025-06-25,Caught Billing Error,20,0.7524531058222056
CUST003271,2025-07-15,Roaming Alert,45,0.8710243374994024
CUST000892,2025-07-02,Prevented Payment Failure,10,0.9168021548865363
CUST000892,2025-08-31,Optimized Plan,25,0.9389183822553605
CUST002944,2025-07-26,Optimized Plan,25,0.8873081686231308
CUST003028,2025-07-30,Roaming Alert,45,0.9290726962685585
CUST003028,2025-07-25,Caught Billing Error,20,0.7866732867411338
CUST000626,2025-07-29,Optimized Plan,25,0.839443577369675
CUST004280,2025-06-25,Prevented Overage,35,0.97273479319876055
CUST001175,2025-06-29,Optimized Plan,25,0.8400158080179244
CUST002919,2025-09-10,Optimized Plan,25,0.7674262689938769
CUST002919,2025-07-10,Caught Billing Error,20,0.9577421266282908
CUST002919,2025-08-16,Optimized Plan,25,0.898026680892799
CUST000640,2025-09-11,Caught Billing Error,20,0.9135014454321936
CUST000640,2025-08-04,Roaming Alert,45,0.8693431828869507
CUST004239,2025-09-06,Roaming Alert,45,0.7539857924566604
CUST004239,2025-07-15,Roaming Alert,45,0.8992615766823292
CUST004239,2025-07-28,Caught Billing Error,20,0.933728856917005
CUST004239,2025-08-23,Roaming Alert,45,0.842474583289586
CUST003941,2025-07-08,Roaming Alert,45,0.9744348644511774
CUST003941,2025-06-26,Prevented Overage,35,0.959779617197346
CUST000383,2025-07-15,Caught Billing Error,20,0.8199591450672596
CUST000029,2025-08-18,Prevented Overage,35,0.9124788395990617
CUST000029,2025-07-22,Caught Billing Error,20,0.7648987909406424
CUST000029,2025-09-08,Prevented Payment Failure,10,0.8553725628089159
CUST004540,2025-07-30,Prevented Payment Failure,10,0.8173172670346684
CUST004540,2025-09-03,Prevented Overage,35,0.909790954682976
CUST004195,2025-09-13,Caught Billing Error,20,0.8177987545216456
CUST004195,2025-07-25,Prevented Overage,35,0.9313198286411353
CUST004398,2025-08-11,Optimized Plan,25,0.8290901443897747
CUST004398,2025-07-17,Roaming Alert,45,0.9121319905854761
CUST004398,2025-07-13,Optimized Plan,25,0.9707417570147663
CUST004918,2025-09-14,Roaming Alert,45,0.7602944813622162
CUST001515,2025-09-04,Caught Billing Error,20,0.8559946125326678
CUST001515,2025-06-27,Roaming Alert,45,0.7917022365308367
CUST001515,2025-09-17,Caught Billing Error,20,0.7800973252509721
CUST001515,2025-09-03,Caught Billing Error,20,0.8387550121569075
CUST000353,2025-08-18,Caught Billing Error,20,0.8783204456116073
CUST000353,2025-07-28,Roaming Alert,45,0.7752070954348892
CUST001612,2025-07-12,Optimized Plan,25,0.8328602153388783
CUST001612,2025-08-07,Optimized Plan,25,0.7895397382159718
CUST000706,2025-07-16,Roaming Alert,45,0.9070095350965858
CUST000706,2025-08-21,Roaming Alert,45,0.9428877333621495
CUST002038,2025-09-05,Caught Billing Error,20,0.9242566773877479
CUST002038,2025-06-20,Caught Billing Error,20,0.7974465310201049
CUST000519,2025-08-10,Optimized Plan,25,0.770791899561882
CUST000851,2025-07-30,Roaming Alert,45,0.753895052508451
CUST000851,2025-07-18,Caught Billing Error,20,0.9329006441729143
CUST002903,2025-09-02,Caught Billing Error,20,0.8611258667265065
CUST002903,2025-08-03,Optimized Plan,25,0.9525751511007547
CUST002903,2025-07-22,Caught Billing Error,20,0.9479739489289932
CUST002903,2025-08-22,Caught Billing Error,20,0.9325704699382186
CUST002903,2025-06-23,Optimized Plan,25,0.9528668070305139
CUST002494,2025-08-19,Roaming Alert,45,0.9692697658878751
CUST003441,2025-09-07,Roaming Alert,45,0.9078594677709043
CUST003441,2025-09-03,Prevented Payment Failure,10,0.9187544826348312
CUST003441,2025-06-27,Caught Billing Error,20,0.818881787089631
CUST001309,2025-06-25,Optimized Plan,25,0.7578432020591572
CUST001309,2025-08-07,Optimized Plan,25,0.8546830405853688
CUST001309,2025-08-23,Roaming Alert,45,0.8446474177599884
CUST001309,2025-06-23,Optimized Plan,25,0.7755994302802719
CUST000241,2025-08-05,Caught Billing Error,20,0.9584202938340605
CUST000241,2025-09-16,Caught Billing Error,20,0.8351006912090816
CUST004993,2025-06-24,Optimized Plan,25,0.8405907650035805
CUST004993,2025-09-03,Optimized Plan,25,0.8234736455674283
CUST000059,2025-08-27,Optimized Plan,25,0.9111271218769252
CUST001193,2025-07-11,Prevented Overage,35,0.9520696931472048
CUST003495,2025-09-15,Prevented Overage,35,0.914935725000687
CUST004678,2025-07-29,Optimized Plan,25,0.8116902594082057
CUST004678,2025-08-12,Prevented Overage,35,0.7543368475302122
CUST001516,2025-07-18,Optimized Plan,25,0.7890147499274462
CUST002281,2025-08-10,Roaming Alert,45,0.8607823085854761
CUST002281,2025-09-09,Optimized Plan,25,0.8317057788209058
CUST002281,2025-08-22,Roaming Alert,45,0.7732033646781928
CUST002281,2025-07-09,Prevented Overage,35,0.8289810617617331
CUST004577,2025-06-25,Roaming Alert,45,0.817922234616708
CUST004577,2025-07-13,Roaming Alert,45,0.8071277359267697
CUST003374,2025-08-01,Prevented Payment Failure,10,0.9133655220014043
CUST003374,2025-07-19,Roaming Alert,45,0.970039082064759
CUST003374,2025-08-27,Prevented Payment Failure,10,0.7585212845471687
CUST003146,2025-07-05,Prevented Payment Failure,10,0.9726479517132975
CUST003146,2025-08-30,Prevented Payment Failure,10,0.8023174392967485
CUST001078,2025-07-05,Roaming Alert,45,0.9190559893869795
CUST001078,2025-09-10,Caught Billing Error,20,0.8437289325147868
CUST000534,2025-09-06,Prevented Payment Failure,10,0.7516017506178468
CUST000534,2025-09-12,Roaming Alert,45,0.8972290392639115
CUST003899,2025-09-17,Caught Billing Error,20,0.7917926931940019
CUST001212,2025-08-09,Optimized Plan,25,0.8474091891455464
CUST002070,2025-09-04,Caught Billing Error,20,0.7584031084692106
CUST003359,2025-08-25,Prevented Payment Failure,10,0.7983991793170572
CUST003706,2025-07-05,Prevented Payment Failure,10,0.8263615324022249
CUST003706,2025-08-29,Caught Billing Error,20,0.822861298811622
CUST003706,2025-07-28,Prevented Overage,35,0.8672484542801976
CUST003706,2025-08-24,Prevented Overage,35,0.828342369121965
CUST003706,2025-06-22,Roaming Alert,45,0.8040719199669547
CUST004627,2025-07-03,Roaming Alert,45,0.877985096310731
CUST004627,2025-06-25,Prevented Payment Failure,10,0.9011792046902701
CUST001776,2025-09-03,Caught Billing Error,20,0.9156513085914776
CUST001776,2025-06-24,Roaming Alert,45,0.8753548834635876
CUST001776,2025-07-29,Optimized Plan,25,0.9160719498246908
CUST003378,2025-07-08,Caught Billing Error,20,0.8720500092906878
CUST004998,2025-07-10,Prevented Payment Failure,10,0.7613228743500077
CUST004998,2025-09-05,Optimized Plan,25,0.8228340402035974
CUST004998,2025-06-21,Optimized Plan,25,0.8798961088364012
CUST003061,2025-07-13,Caught Billing Error,20,0.8002297823200933
CUST004876,2025-06-29,Roaming Alert,45,0.885377522141207
CUST002577,2025-08-13,Prevented Overage,35,0.8371376412874088
CUST000286,2025-08-04,Prevented Overage,35,0.7604322052863427
CUST002390,2025-09-01,Prevented Overage,35,0.8822866896330379
CUST001356,2025-08-17,Prevented Payment Failure,10,0.8498808145802468
CUST001246,2025-08-04,Optimized Plan,25,0.7674583118525333
CUST001246,2025-07-15,Prevented Overage,35,0.8579069546237588
CUST003100,2025-09-06,Caught Billing Error,20,0.8101479423674754
CUST004194,2025-06-19,Caught Billing Error,20,0.8065523198479786
CUST004194,2025-08-08,Caught Billing Error,20,0.9436814179969951
CUST001780,2025-06-23,Prevented Payment Failure,10,0.9747560579609126
CUST001780,2025-09-03,Prevented Overage,35,0.8132346131559461
CUST001780,2025-07-22,Prevented Payment Failure,10,0.9345443327049725
CUST002881,2025-07-16,Prevented Payment Failure,10,0.8838869006582536
CUST000792,2025-09-11,Roaming Alert,45,0.8818964552204125
CUST000792,2025-08-23,Prevented Payment Failure,10,0.8912175128888339
CUST000792,2025-07-04,Roaming Alert,45,0.9130777803319506
CUST001627,2025-09-09,Prevented Overage,35,0.9763681571581401
CUST003647,2025-09-14,Caught Billing Error,20,0.8586620222590864
CUST003647,2025-07-04,Roaming Alert,45,0.932747324577067
CUST003647,2025-07-08,Caught Billing Error,20,0.9260453887446783
CUST002702,2025-07-13,Optimized Plan,25,0.8597933786502108
CUST002702,2025-07-23,Caught Billing Error,20,0.8430388317257166
CUST002702,2025-06-27,Optimized Plan,25,0.8977761169313453
CUST004089,2025-09-03,Prevented Payment Failure,10,0.979983601544518
CUST004089,2025-08-23,Prevented Overage,35,0.8744775229599326
CUST004089,2025-08-31,Optimized Plan,25,0.7597237750981003
CUST003993,2025-07-19,Optimized Plan,25,0.9339524338277988
CUST002227,2025-06-24,Roaming Alert,45,0.965568456305191
CUST002227,2025-07-20,Caught Billing Error,20,0.809981889189221
CUST003775,2025-06-25,Caught Billing Error,20,0.8100365045643412
CUST003469,2025-06-19,Caught Billing Error,20,0.7740311260940507
CUST003469,2025-07-01,Optimized Plan,25,0.7756486909789965
CUST003489,2025-07-20,Prevented Overage,35,0.9454070357768797
CUST001637,2025-08-16,Optimized Plan,25,0.7523211595742032
CUST001637,2025-08-26,Prevented Overage,35,0.88833652010886
CUST001637,2025-08-07,Prevented Payment Failure,10,0.873162798837293
CUST001637,2025-08-04,Optimized Plan,25,0.9381878865184262
CUST001637,2025-07-02,Caught Billing Error,20,0.7974187374371103
CUST004535,2025-09-14,Prevented Overage,35,0.7761527671013028
CUST004535,2025-09-16,Prevented Payment Failure,10,0.7971691776113584
CUST004535,2025-06-20,Prevented Payment Failure,10,0.8268356295232661
CUST004535,2025-09-14,Caught Billing Error,20,0.9100894250371493
CUST002915,2025-06-24,Roaming Alert,45,0.8032404987653717
CUST003796,2025-07-25,Optimized Plan,25,0.8838819278008304
CUST000839,2025-08-30,Caught Billing Error,20,0.8799388161720708
CUST000839,2025-08-11,Prevented Payment Failure,10,0.8992582640144974
CUST000954,2025-08-03,Prevented Payment Failure,10,0.8852376499096863
CUST004826,2025-08-28,Prevented Overage,35,0.7910699141095392
CUST004826,2025-08-11,Roaming Alert,45,0.7505334703996778
CUST004826,2025-08-25,Prevented Overage,35,0.7554752339422702
CUST004157,2025-07-24,Optimized Plan,25,0.9399136180942878
CUST004157,2025-07-06,Prevented Overage,35,0.9522135307802818
CUST003430,2025-07-18,Caught Billing Error,20,0.8118651192705147
CUST003430,2025-08-26,Prevented Payment Failure,10,0.8386484144045971
CUST003430,2025-08-14,Prevented Overage,35,0.9498647354915738
CUST001448,2025-09-03,Prevented Overage,35,0.8942448177351616
CUST004083,2025-08-30,Caught Billing Error,20,0.7854779292433522
CUST002317,2025-08-24,Prevented Payment Failure,10,0.7698187606525607
CUST002317,2025-08-19,Caught Billing Error,20,0.8911282344558276
CUST002317,2025-07-18,Prevented Payment Failure,10,0.9624279643571936
CUST002317,2025-07-11,Roaming Alert,45,0.9768979796068743
CUST002317,2025-08-13,Roaming Alert,45,0.8025743361515925
CUST000740,2025-09-08,Caught Billing Error,20,0.7815165218454786
CUST000740,2025-09-16,Roaming Alert,45,0.808731053234078
CUST000740,2025-08-28,Prevented Payment Failure,10,0.7835779359168373
CUST000740,2025-07-22,Prevented Overage,35,0.762020975719206
CUST002189,2025-06-20,Roaming Alert,45,0.8897399746766314
CUST002189,2025-07-19,Caught Billing Error,20,0.9373259501624852
CUST001329,2025-08-31,Prevented Overage,35,0.7897411346575245
CUST002407,2025-07-01,Optimized Plan,25,0.9724576487997547
CUST002407,2025-07-08,Prevented Overage,35,0.8538730901409872
CUST002407,2025-06-26,Optimized Plan,25,0.8549533227388747
CUST002407,2025-08-21,Caught Billing Error,20,0.9071193366474471
CUST000837,2025-07-28,Prevented Payment Failure,10,0.8344931844505481
CUST000837,2025-08-16,Roaming Alert,45,0.8307749963272363
CUST004087,2025-09-09,Caught Billing Error,20,0.9593713977723383
CUST000559,2025-06-23,Optimized Plan,25,0.9226729312213138
CUST001977,2025-08-27,Prevented Payment Failure,10,0.914829543500673
CUST000090,2025-07-31,Optimized Plan,25,0.968760843181517
CUST001288,2025-08-18,Caught Billing Error,20,0.97843906652648
CUST001288,2025-08-11,Caught Billing Error,20,0.9725997796002775
CUST001288,2025-07-14,Optimized Plan,25,0.9519188081426546
CUST001288,2025-08-10,Roaming Alert,45,0.9138724663178436
CUST003533,2025-09-08,Optimized Plan,25,0.8367586809233762
CUST003533,2025-08-13,Roaming Alert,45,0.8104414639086462
CUST000461,2025-07-09,Prevented Payment Failure,10,0.9597301644645632
CUST004666,2025-08-30,Optimized Plan,25,0.7583734743366949
CUST004666,2025-07-28,Caught Billing Error,20,0.8360989617323503
CUST004209,2025-09-03,Optimized Plan,25,0.8523861130746081
CUST004209,2025-07-20,Prevented Overage,35,0.8639445765851996
CUST004209,2025-07-04,Prevented Payment Failure,10,0.8584229987626896
CUST001424,2025-06-27,Prevented Overage,35,0.7668148708948865
CUST001424,2025-08-04,Optimized Plan,25,0.8261801150534301
CUST001424,2025-07-20,Caught Billing Error,20,0.7643990605394356
CUST000876,2025-09-11,Optimized Plan,25,0.8884592722309753
CUST004647,2025-07-22,Roaming Alert,45,0.7952446263632738
CUST004647,2025-07-23,Prevented Overage,35,0.9753129552840255
CUST001791,2025-08-14,Roaming Alert,45,0.7658106965292245
CUST001791,2025-07-27,Optimized Plan,25,0.8302764005120844
CUST001791,2025-07-08,Prevented Overage,35,0.9393780891387723
CUST001791,2025-07-02,Prevented Payment Failure,10,0.8881720109679736
CUST003106,2025-07-29,Optimized Plan,25,0.9671349835605361
CUST003106,2025-09-12,Caught Billing Error,20,0.7738860420603305
CUST004903,2025-08-12,Optimized Plan,25,0.8358858058555052
CUST004903,2025-08-07,Prevented Overage,35,0.9624697736417874
CUST004903,2025-08-18,Roaming Alert,45,0.7577011735946871
CUST004422,2025-08-26,Prevented Overage,35,0.7685228776629083
CUST004422,2025-07-24,Optimized Plan,25,0.7592272291099653
CUST004422,2025-08-01,Caught Billing Error,20,0.8433772051613778
CUST004422,2025-08-16,Roaming Alert,45,0.8700222570868209
CUST000865,2025-07-15,Optimized Plan,25,0.8946007482567802
CUST000865,2025-07-22,Caught Billing Error,20,0.8581637942325324
CUST003861,2025-09-16,Caught Billing Error,20,0.8842241036822088
CUST003861,2025-08-27,Optimized Plan,25,0.8136725754756481
CUST003861,2025-08-21,Prevented Overage,35,0.8117211206094361
CUST002433,2025-08-29,Optimized Plan,25,0.9417690084315836
CUST002433,2025-06-28,Prevented Payment Failure,10,0.9101364655094221
CUST002433,2025-08-12,Optimized Plan,25,0.7545043468545191
CUST002433,2025-08-20,Optimized Plan,25,0.9587717119837179
CUST004225,2025-09-12,Roaming Alert,45,0.9225194888864644
CUST004765,2025-08-12,Caught Billing Error,20,0.9798831499530933
CUST004765,2025-07-07,Prevented Payment Failure,10,0.9777065269066952
CUST003971,2025-07-14,Caught Billing Error,20,0.9011721269553528
CUST003971,2025-07-07,Prevented Overage,35,0.8167140068206936
CUST003971,2025-07-15,Optimized Plan,25,0.8221423093206249
CUST002641,2025-07-31,Optimized Plan,25,0.9287068685493431
CUST003160,2025-08-13,Caught Billing Error,20,0.9512074888753704
CUST003160,2025-06-25,Caught Billing Error,20,0.9686410888470709
CUST002223,2025-08-05,Prevented Payment Failure,10,0.8867680522706359
CUST002223,2025-06-22,Prevented Payment Failure,10,0.9454489749763161
CUST002223,2025-07-24,Caught Billing Error,20,0.8465792663558386
CUST002060,2025-08-31,Prevented Payment Failure,10,0.9712696577841415
CUST002060,2025-08-08,Prevented Payment Failure,10,0.939323954116553
CUST002060,2025-07-13,Optimized Plan,25,0.8722954308521003
CUST001680,2025-08-28,Roaming Alert,45,0.9216525509161875
CUST001008,2025-08-06,Prevented Payment Failure,10,0.8200183305959218
CUST001008,2025-09-03,Caught Billing Error,20,0.8996345347771421
CUST001008,2025-07-01,Caught Billing Error,20,0.814402460034471
CUST003756,2025-06-30,Prevented Overage,35,0.8997783275879919
CUST004823,2025-09-05,Roaming Alert,45,0.837286876544822
CUST004823,2025-06-26,Prevented Payment Failure,10,0.9603939574444667
CUST000617,2025-07-01,Roaming Alert,45,0.9302397566963918
CUST003395,2025-07-03,Caught Billing Error,20,0.8163990648067556
CUST001168,2025-07-30,Roaming Alert,45,0.9559528183913789
CUST001373,2025-08-05,Prevented Payment Failure,10,0.8191576111339964
CUST000187,2025-07-03,Optimized Plan,25,0.7923724574572407
CUST000187,2025-08-23,Caught Billing Error,20,0.8728581008710898
CUST004537,2025-08-20,Roaming Alert,45,0.7784208345599473
CUST004537,2025-06-21,Optimized Plan,25,0.8859079875238239
CUST002972,2025-08-06,Caught Billing Error,20,0.8828120422828942
CUST002972,2025-08-21,Caught Billing Error,20,0.9741069999267347
CUST003059,2025-06-30,Caught Billing Error,20,0.8046900029503741
CUST003785,2025-08-23,Prevented Overage,35,0.7902412789547816
CUST003785,2025-08-27,Prevented Payment Failure,10,0.9557702710083685
CUST003785,2025-08-19,Caught Billing Error,20,0.894363911410328
CUST001083,2025-06-30,Roaming Alert,45,0.7629397887503728
CUST001083,2025-08-17,Prevented Payment Failure,10,0.8455346069694497
CUST001083,2025-09-02,Prevented Overage,35,0.9395677546877413
CUST002218,2025-07-19,Optimized Plan,25,0.8018041350436397
CUST002020,2025-07-26,Prevented Payment Failure,10,0.7630500487517565
CUST004783,2025-07-12,Roaming Alert,45,0.8217198293586262
CUST004783,2025-07-22,Prevented Payment Failure,10,0.8968472212553024
CUST002021,2025-08-26,Prevented Payment Failure,10,0.9589195293164812
CUST002021,2025-08-22,Prevented Payment Failure,10,0.7519114640145562
CUST002793,2025-08-22,Prevented Payment Failure,10,0.9545944351167418
