customer_id,age,plan_type,monthly_bill,signup_date,customer_segment,has_autopay,satisfaction_score,total_lifetime_value
CUST002974,26,Premium,87.0295591186732,2020-08-25,Business User,TRUE,9,1573.656002478674
CUST002975,33,Premium,88.44226667191833,2021-02-19,Budget Conscious,TRUE,8,1625.5355439847335
CUST002976,50,Standard,48.72844539117068,2020-03-25,Social Connector,TRUE,9,1736.3956560846418
CUST002977,31,Basic,34.89165239734575,2023-10-13,Business User,TRUE,6,644.2931733326986
CUST002978,42,Premium,94.96219153981656,2023-08-11,Budget Conscious,TRUE,10,232.52990061882883
CUST002979,20,Standard,63.30484757665545,2020-08-31,Budget Conscious,TRUE,10,1154.957946157083
CUST002980,56,Standard,58.77381558995694,2023-08-31,Power User,FALSE,7,1763.9015451772138
CUST002981,25,Standard,45.98041567020118,2022-06-16,Power User,TRUE,8,2495.3379780286923
CUST002982,22,Basic,28.10435908846557,2022-02-10,Budget Conscious,TRUE,9,1007.6552079059184
CUST002983,39,Unlimited,107.52323751687072,2023-12-07,Social Connector,TRUE,5,1705.4058745037764
CUST002984,21,Basic,26.3990453700535,2020-04-09,Social Connector,TRUE,8,996.6726949671283
CUST002985,26,Standard,62.95328830368817,2023-04-07,Social Connector,FALSE,8,221.28139801789075
CUST002986,46,Basic,31.609909562394023,2020-01-13,Budget Conscious,FALSE,7,1266.9114935444668
CUST002987,22,Premium,93.72329748701304,2023-09-17,Power User,TRUE,9,503.3360350644216
CUST002988,60,Basic,32.591361047234386,2021-09-19,Power User,TRUE,6,1637.124709971249
CUST002989,65,Unlimited,103.3281314058695,2022-08-30,Budget Conscious,TRUE,8,375.3069830359891
CUST002990,28,Premium,80.82305798772722,2022-01-08,Budget Conscious,TRUE,6,1576.4439958846197
CUST002991,62,Standard,60.418065153062344,2020-04-29,Power User,FALSE,9,1810.5581223033369
CUST002992,25,Basic,25.602641843724996,2022-08-03,Social Connector,TRUE,8,343.590599950403
CUST002993,30,Basic,28.050885216798633,2023-12-23,Business User,TRUE,3,1783.8953671511263
CUST002994,59,Premium,88.6513058329001,2022-06-18,Social Connector,TRUE,9,2027.2522882558405
CUST002995,31,Premium,86.86203977558762,2020-04-29,Budget Conscious,TRUE,7,473.350937012583
CUST002996,54,Basic,31.215492612682283,2022-07-14,Budget Conscious,TRUE,7,982.1709860116243
CUST002997,41,Premium,91.88602060079575,2020-01-17,Budget Conscious,FALSE,5,1690.1868663961068
CUST002998,39,Unlimited,100.20043368451297,2021-03-16,Social Connector,FALSE,8,1478.0944453552365
CUST002999,38,Premium,76.17200335487723,2021-12-16,Budget Conscious,TRUE,7,374.5600353460759
CUST003000,47,Basic,26.16441407939419,2020-03-04,Business User,TRUE,7,2180.453363317065
CUST003001,44,Basic,33.484082182403654,2020-09-18,Budget Conscious,TRUE,7,1223.466537706554
CUST003002,33,Standard,54.64334025513381,2023-11-24,Budget Conscious,TRUE,9,2131.1700548045337
CUST003003,31,Basic,32.45102225802839,2023-04-04,Budget Conscious,TRUE,8,2197.610217309557
CUST003004,29,Standard,58.94688705448061,2022-09-17,Social Connector,TRUE,10,1388.903889618814
CUST003005,26,Basic,33.701965999789536,2021-01-15,Budget Conscious,TRUE,10,2093.9093694556504
CUST003006,33,Basic,26.794506141450256,2021-06-09,Social Connector,FALSE,8,714.4392327638343
CUST003007,51,Basic,34.884457839652896,2023-03-27,Budget Conscious,FALSE,7,713.840510090813
CUST003008,62,Standard,59.117455407977104,2022-09-03,Business User,TRUE,5,695.0679588597268
CUST003009,37,Basic,29.442390804179013,2020-06-09,Business User,TRUE,7,2482.36235184595
CUST003010,30,Standard,55.428973897360265,2021-05-20,Power User,TRUE,9,249.56361558288336
CUST003011,36,Standard,57.47807327657938,2021-10-05,Power User,FALSE,8,1115.64451365266
CUST003012,37,Standard,57.159592201933265,2020-06-11,Business User,TRUE,9,773.0176660465077
CUST003013,54,Basic,27.637295953463763,2020-08-12,Budget Conscious,TRUE,7,1702.4780785897747
CUST003014,45,Premium,81.76043609622866,2023-11-02,Social Connector,FALSE,8,700.9968834929168
CUST003015,29,Basic,34.831426159944385,2021-07-13,Social Connector,TRUE,8,1363.5944133624434
CUST003016,44,Unlimited,110.81965211662464,2023-10-07,Business User,FALSE,6,1405.398351419717
CUST003017,21,Basic,31.368875480256975,2020-09-28,Budget Conscious,TRUE,8,1844.5316167315468
CUST003018,18,Basic,27.145112461876124,2022-05-03,Business User,TRUE,7,1601.9746326142922
CUST003019,38,Basic,26.056154996622354,2021-08-12,Budget Conscious,FALSE,8,1789.8606770439073
CUST003020,43,Standard,55.97890991251916,2022-10-08,Budget Conscious,TRUE,7,382.52006287220865
CUST003021,52,Premium,92.21177843399346,2020-09-25,Business User,TRUE,6,614.1008573584259
CUST003022,41,Standard,64.55678880214691,2021-11-20,Business User,TRUE,5,666.2880897987634
CUST003023,53,Basic,28.754775065463036,2021-07-26,Social Connector,TRUE,8,1462.3233248712495
CUST003024,54,Basic,31.98557795258239,2020-02-08,Social Connector,TRUE,8,328.5818407544866
CUST003025,65,Standard,57.108412929810584,2021-09-09,Social Connector,FALSE,8,2392.331179068424
CUST003026,26,Premium,81.81689818855375,2023-04-16,Social Connector,FALSE,6,1168.3107832446694
CUST003027,36,Basic,27.566464853007346,2020-08-10,Social Connector,TRUE,8,1412.6141864573583
CUST003028,58,Basic,32.395717080216855,2020-03-22,Budget Conscious,TRUE,5,990.2342894114554
CUST003029,51,Basic,29.504989832639694,2020-03-26,Budget Conscious,TRUE,7,1975.6347441812977
CUST003030,51,Standard,50.513222799636424,2020-02-12,Social Connector,TRUE,6,374.4968161918223
CUST003031,37,Standard,56.13513048738241,2022-04-24,Power User,TRUE,8,1553.5904001444578
CUST003032,25,Basic,31.84483559569344,2023-04-28,Business User,TRUE,8,1145.3437910182402
CUST003033,49,Premium,78.59780798200518,2022-06-20,Social Connector,TRUE,7,1407.5229715788737
CUST003034,29,Basic,27.058240624610335,2020-10-16,Power User,TRUE,8,1100.0720895128325
CUST003035,27,Standard,46.80785823147744,2021-01-25,Social Connector,TRUE,8,232.56710681598634
CUST003036,21,Unlimited,116.07132078381255,2023-08-24,Power User,TRUE,6,1964.4585060421377
CUST003037,52,Premium,82.49320870731026,2023-11-01,Business User,TRUE,7,1487.274569249712
CUST003038,25,Unlimited,104.81671475456096,2021-02-08,Social Connector,TRUE,8,1978.5332755185664
CUST003039,63,Basic,26.14727195352316,2020-01-06,Budget Conscious,TRUE,5,568.2084220927209
CUST003040,65,Premium,85.51105668302625,2023-11-24,Power User,TRUE,7,1187.928805919364
CUST003041,48,Standard,49.76916070561856,2023-12-20,Business User,FALSE,6,1574.8403155012056
CUST003042,42,Unlimited,104.9374411161989,2020-02-23,Budget Conscious,TRUE,9,861.0378877259791
CUST003043,51,Basic,34.87780707189813,2022-04-08,Business User,FALSE,7,1475.9107182268053
CUST003044,44,Standard,58.095684559084475,2023-08-13,Budget Conscious,FALSE,6,474.21371936798096
CUST003045,32,Premium,87.95639825053513,2020-12-27,Social Connector,TRUE,8,1440.8028642646968
CUST003046,21,Standard,55.287373485043645,2022-02-19,Power User,TRUE,7,1556.6183316987008
CUST003047,64,Basic,28.063938857521862,2020-04-22,Budget Conscious,TRUE,7,1798.0449388734996
CUST003048,64,Premium,93.38950379751623,2020-05-16,Budget Conscious,TRUE,7,926.0257565183565
CUST003049,41,Basic,25.043697846122086,2020-11-06,Business User,FALSE,6,712.5139949377626
CUST003050,25,Basic,32.71947178058326,2022-02-08,Budget Conscious,FALSE,7,712.360459798947
CUST003051,54,Basic,31.563057089224458,2020-06-11,Budget Conscious,TRUE,7,1286.2481102813035
CUST003052,61,Premium,92.71781002636999,2023-10-25,Budget Conscious,TRUE,9,2154.6161864651367
CUST003053,18,Basic,25.56154904421419,2021-01-29,Business User,FALSE,8,1710.7132910285145
CUST003054,43,Basic,34.543239902704954,2023-01-04,Social Connector,TRUE,7,2176.1193757876754
CUST003055,56,Standard,46.85630489140749,2020-09-25,Budget Conscious,TRUE,6,1453.1632172875106
CUST003056,55,Standard,60.34948549233377,2021-11-27,Social Connector,TRUE,10,2295.612247241661
CUST003057,37,Basic,31.151981484144926,2020-11-23,Power User,TRUE,7,2212.1054390911013
CUST003058,47,Standard,47.828955319710076,2023-07-01,Budget Conscious,FALSE,5,1620.1527757802978
CUST003059,40,Standard,45.13986707199365,2020-05-29,Power User,TRUE,9,917.7385519025847
CUST003060,63,Unlimited,95.13136041816324,2020-10-17,Budget Conscious,TRUE,8,987.3966798884794
CUST003061,45,Standard,52.17370423488319,2021-12-06,Power User,FALSE,10,1411.1513287294656
CUST003062,65,Standard,61.46538939792663,2020-09-26,Power User,TRUE,7,709.2263408005238
CUST003063,38,Standard,56.397642493247986,2022-12-12,Business User,FALSE,9,855.2644914016128
CUST003064,38,Basic,33.683280888944864,2020-10-28,Power User,TRUE,6,1241.5516461012885
CUST003065,23,Basic,33.0862889601849,2023-05-03,Power User,TRUE,6,371.0256779566407
CUST003066,31,Basic,31.519692800939083,2020-03-17,Power User,FALSE,9,2261.974430596456
CUST003067,36,Premium,76.35537582449615,2021-04-13,Social Connector,TRUE,8,765.402576350607
CUST003068,50,Basic,32.66521428944543,2023-07-15,Budget Conscious,FALSE,5,501.75773680675775
CUST003069,33,Standard,56.569164455868304,2021-05-02,Social Connector,TRUE,7,224.97342468705028
CUST003070,63,Premium,75.9119317913428,2021-09-18,Social Connector,TRUE,7,1264.5523438928649
CUST003071,18,Standard,64.35365587007254,2022-12-24,Power User,TRUE,9,581.8198593333364
CUST003072,44,Unlimited,101.0934959561564,2022-02-24,Budget Conscious,TRUE,8,2190.3220498003066
CUST003073,59,Premium,85.73681005742401,2023-11-07,Business User,FALSE,6,1995.4042857978493
CUST003074,64,Premium,83.54778301436454,2022-10-19,Power User,TRUE,6,610.3366465540603
CUST003075,37,Standard,52.230935264378786,2020-12-06,Budget Conscious,TRUE,8,350.4761921009049
CUST003076,60,Basic,27.499529216438532,2020-05-22,Social Connector,TRUE,9,2414.064378174953
CUST003077,21,Unlimited,108.3003780967556,2020-12-16,Power User,TRUE,8,638.4139670990407
CUST003078,27,Basic,34.83364655636251,2023-02-04,Budget Conscious,TRUE,4,1716.3634904893115
CUST003079,57,Standard,64.77322815451771,2020-03-25,Social Connector,TRUE,9,1565.707225492224
CUST003080,19,Standard,54.879645593464375,2020-09-11,Business User,TRUE,9,2046.9920828007162
CUST003081,23,Standard,45.378309157676995,2021-08-10,Business User,FALSE,7,585.5909257428721
CUST003082,50,Basic,25.54012792883441,2022-06-08,Social Connector,TRUE,9,1660.9786414308473
CUST003083,20,Premium,94.90711709018797,2023-11-28,Business User,TRUE,9,1497.287820535712
CUST003084,62,Basic,34.51269842218608,2020-03-21,Business User,FALSE,4,957.3498605052009
CUST003085,45,Premium,92.18737266026437,2023-02-05,Budget Conscious,TRUE,7,1052.8227949282154
CUST003086,42,Basic,30.747812644112855,2020-03-25,Business User,FALSE,7,753.9001662749797
CUST003087,18,Premium,89.25052030943334,2022-12-07,Budget Conscious,TRUE,3,555.2126703551039
CUST003088,32,Basic,30.870822521392256,2023-08-08,Business User,TRUE,7,1450.6096045020968
CUST003089,30,Standard,49.79381592478603,2023-11-21,Social Connector,TRUE,9,1093.856811360456
CUST003090,64,Standard,53.10181310400367,2022-05-16,Budget Conscious,TRUE,7,1530.406318930909
CUST003091,37,Premium,76.10600334592164,2020-05-14,Business User,TRUE,8,2250.077421590686
CUST003092,31,Basic,28.82223525084555,2023-08-17,Social Connector,TRUE,8,375.2572137629613
CUST003093,51,Basic,27.240362935699522,2020-10-12,Budget Conscious,TRUE,10,1452.5193612556905
CUST003094,35,Unlimited,119.40336912986822,2020-04-23,Social Connector,TRUE,8,419.01343774516135
CUST003095,49,Premium,92.17046157456934,2021-03-12,Business User,TRUE,8,2215.2382139582187
CUST003096,53,Premium,90.14011575374752,2022-09-01,Budget Conscious,TRUE,8,1057.7397493412718
CUST003097,63,Basic,25.150913149118423,2021-12-31,Social Connector,FALSE,7,1062.9506379598752
CUST003098,62,Standard,52.86807455122471,2021-02-22,Budget Conscious,FALSE,8,2366.9731764588505
CUST003099,63,Basic,29.977027205750346,2021-11-10,Social Connector,TRUE,6,1984.4992858590558
CUST003100,65,Basic,34.30050706258044,2020-06-18,Power User,FALSE,8,556.552298553288
CUST003101,57,Unlimited,97.53781258361414,2020-11-23,Budget Conscious,TRUE,7,2356.9421199848875
CUST003102,62,Premium,85.42029074858874,2020-04-17,Power User,FALSE,6,2444.575331453234
CUST003103,53,Standard,46.193246617913246,2022-05-25,Business User,TRUE,9,1929.5218146173283
CUST003104,22,Premium,83.48221427295357,2022-10-03,Social Connector,TRUE,8,1124.9931980390102
CUST003105,29,Unlimited,102.984401343856,2021-02-14,Social Connector,TRUE,7,2071.6104024555534
CUST003106,34,Standard,60.90783204417676,2020-12-07,Business User,TRUE,7,1739.7960828384385
CUST003107,40,Basic,34.354819622822106,2021-10-03,Budget Conscious,TRUE,5,1525.5745267495513
CUST003108,38,Basic,25.134249683469534,2022-10-20,Social Connector,FALSE,9,209.41213006153703
CUST003109,40,Standard,47.012298493646085,2020-11-11,Budget Conscious,TRUE,7,2250.922846980393
CUST003110,21,Premium,84.67098946683109,2020-06-17,Budget Conscious,TRUE,10,2454.2784402379766
CUST003111,31,Premium,87.81581037677824,2023-01-21,Business User,TRUE,4,659.1302173445001
CUST003112,33,Standard,63.66545855998993,2020-11-06,Business User,TRUE,8,1358.3099000854418
CUST003113,54,Standard,60.88366808835417,2020-10-29,Budget Conscious,TRUE,6,1699.6877723140642
CUST003114,53,Standard,59.58544468507171,2023-11-15,Power User,TRUE,8,833.569603250362
CUST003115,43,Premium,83.69558401405811,2020-05-29,Business User,TRUE,8,1710.7612599153072
CUST003116,43,Basic,27.676494368351996,2022-12-29,Business User,TRUE,7,2334.0883635915816
CUST003117,46,Standard,45.05353234242648,2023-09-06,Social Connector,FALSE,8,1112.610939424485
CUST003118,18,Basic,27.71150002023205,2020-03-09,Budget Conscious,TRUE,8,473.6262772232294
CUST003119,28,Standard,54.89376584999263,2020-03-31,Social Connector,TRUE,8,1154.8029083758593
CUST003120,24,Standard,51.743821538984776,2021-12-08,Power User,FALSE,7,1470.4113163752481
CUST003121,33,Premium,94.00201318785548,2020-10-12,Budget Conscious,FALSE,8,1786.3177343504503
CUST003122,58,Standard,52.814829582348466,2021-05-13,Power User,TRUE,9,1415.2356141479686
CUST003123,61,Premium,84.67575763352215,2021-10-01,Business User,TRUE,8,1978.1022747280076
CUST003124,41,Basic,29.848718272987753,2021-04-25,Social Connector,TRUE,5,726.5688659157604
CUST003125,34,Basic,25.349951398093253,2022-11-16,Social Connector,FALSE,6,486.5115868858993
CUST003126,18,Basic,31.09403422800824,2020-02-24,Power User,FALSE,9,1471.2867576628923
CUST003127,39,Premium,94.6157354163006,2023-01-23,Power User,FALSE,8,1693.8722698716447
CUST003128,62,Basic,26.161562751512975,2023-04-12,Power User,TRUE,6,1730.9985699364915
CUST003129,55,Basic,31.21611561626196,2021-02-24,Budget Conscious,TRUE,9,1115.933091682382
CUST003130,49,Standard,45.95982380211353,2020-08-23,Budget Conscious,TRUE,9,2025.897684507072
CUST003131,19,Basic,34.83772312756628,2021-01-02,Power User,FALSE,9,2398.504533711821
CUST003132,49,Standard,60.75350573286414,2021-12-31,Power User,FALSE,6,1813.367815129459
CUST003133,48,Standard,48.802834511734545,2022-10-17,Power User,TRUE,9,2418.7815534416586
CUST003134,22,Basic,25.75762401567772,2020-11-20,Budget Conscious,TRUE,6,767.4997858703136
CUST003135,32,Basic,25.554242737125605,2020-06-29,Budget Conscious,TRUE,10,921.3507676962763
CUST003136,47,Premium,77.99591288901865,2023-07-15,Social Connector,TRUE,6,935.4333133203909
CUST003137,53,Basic,25.96255180425942,2020-07-18,Business User,TRUE,7,2295.1487050857395
CUST003138,57,Premium,90.54514121264219,2023-08-23,Budget Conscious,TRUE,8,1235.5682354187593
CUST003139,36,Premium,77.80989598482847,2023-02-05,Business User,TRUE,8,1688.5032680351287
CUST003140,21,Standard,55.63080168329179,2022-12-07,Social Connector,TRUE,6,1645.9290045779198
CUST003141,58,Standard,46.11461822874844,2023-11-10,Budget Conscious,FALSE,8,2473.641855525784
CUST003142,56,Unlimited,109.57412605523132,2023-01-11,Social Connector,TRUE,6,1179.2192907771096
CUST003143,42,Premium,91.41305179800838,2020-08-16,Budget Conscious,FALSE,7,1165.2319166110829
CUST003144,18,Basic,32.383238286711276,2020-07-21,Social Connector,TRUE,7,1761.5614056121558
CUST003145,41,Standard,49.285630588419735,2023-11-09,Business User,TRUE,8,947.8410542011261
CUST003146,40,Premium,92.37561889924109,2023-07-30,Budget Conscious,FALSE,9,2182.2259581647813
CUST003147,19,Standard,55.92641547322273,2022-12-08,Social Connector,TRUE,7,1900.5207090405747
CUST003148,62,Basic,26.642041974700987,2020-04-07,Power User,TRUE,6,1811.327849002555
CUST003149,64,Basic,34.6905967220664,2022-07-16,Power User,FALSE,8,751.2472521746531
CUST003150,28,Unlimited,115.92126568313688,2021-10-16,Social Connector,FALSE,6,655.4701601155102
CUST003151,59,Unlimited,109.30652502458543,2021-12-05,Budget Conscious,TRUE,5,1361.5860134363174
CUST003152,27,Unlimited,111.61903703934513,2022-08-03,Social Connector,FALSE,8,401.0108499089256
CUST003153,21,Standard,56.15903250873089,2023-05-05,Budget Conscious,TRUE,9,1041.6540421545506
CUST003154,54,Basic,28.231796429026872,2023-05-24,Power User,TRUE,10,1393.3038488263264
CUST003155,40,Standard,64.11713985260576,2021-03-03,Power User,TRUE,7,2237.4045055592433
CUST003156,35,Unlimited,104.72357250284404,2020-07-07,Business User,TRUE,8,1286.221344396472
CUST003157,30,Basic,26.574410733301193,2023-03-22,Budget Conscious,FALSE,9,849.0792248630896
CUST003158,37,Standard,53.53759000543505,2021-08-11,Business User,TRUE,10,1490.1406866731122
CUST003159,35,Basic,28.95016421098262,2022-06-06,Social Connector,FALSE,9,1313.622243446298
CUST003160,37,Unlimited,108.83301053429022,2021-01-31,Social Connector,FALSE,4,1288.0601963493973
CUST003161,52,Basic,33.514126252848655,2021-07-15,Social Connector,TRUE,9,1293.3814194053411
CUST003162,43,Standard,52.19831022899598,2021-07-29,Business User,TRUE,8,1090.6837296904996
CUST003163,27,Unlimited,101.29135214840062,2020-08-06,Business User,TRUE,10,1926.306032948196
CUST003164,40,Premium,76.65662616025656,2022-09-17,Power User,TRUE,8,725.0118515221402
CUST003165,63,Basic,25.978955985046923,2023-01-08,Budget Conscious,TRUE,10,1668.8610815210268
CUST003166,46,Standard,47.98836992587894,2020-12-27,Social Connector,FALSE,7,2343.1214089971036
CUST003167,42,Basic,30.998252471908927,2021-06-16,Power User,TRUE,9,2165.595598798245
CUST003168,31,Premium,91.42089917324483,2021-02-24,Budget Conscious,FALSE,8,1881.969534093514
CUST003169,30,Basic,31.73403748543933,2020-09-27,Social Connector,FALSE,10,1859.5563764451072
CUST003170,18,Premium,76.97931244038045,2021-03-31,Power User,FALSE,7,1146.996512915939
CUST003171,28,Standard,63.516704672947526,2020-11-11,Budget Conscious,TRUE,7,690.7728542108089
CUST003172,52,Standard,62.053873292170465,2023-10-14,Power User,FALSE,4,227.47380880173296
CUST003173,31,Premium,88.46228889655322,2021-11-05,Power User,TRUE,10,2462.976018851623
CUST003174,41,Unlimited,107.31045841122977,2023-12-26,Business User,FALSE,7,1705.4856109432876
CUST003175,59,Standard,60.87842323817313,2022-03-03,Business User,TRUE,10,2110.0574073847383
CUST003176,60,Premium,86.7686925502494,2022-09-19,Power User,TRUE,7,482.56756451446563
CUST003177,43,Standard,61.13778227940202,2021-08-17,Budget Conscious,TRUE,9,265.09566116146743
CUST003178,54,Standard,58.31244156695902,2023-03-05,Budget Conscious,TRUE,8,861.3319761585444
CUST003179,46,Premium,91.18769474327564,2020-08-16,Budget Conscious,TRUE,10,721.2272950680926
CUST003180,41,Premium,85.59697659220546,2022-03-09,Budget Conscious,TRUE,8,1956.5136655932292
CUST003181,36,Premium,77.71779593545943,2021-04-28,Power User,TRUE,9,2276.9644362153485
CUST003182,46,Basic,25.95137261552736,2023-08-07,Budget Conscious,TRUE,9,2068.3581626974046
CUST003183,34,Standard,51.49537928402424,2021-01-04,Business User,TRUE,8,451.2067357543856
CUST003184,24,Premium,83.87846576515585,2023-10-13,Budget Conscious,FALSE,9,1550.647521042265
CUST003185,42,Unlimited,105.9911871724762,2021-06-30,Business User,FALSE,7,1954.207309242338
CUST003186,44,Standard,55.38440062198788,2020-03-04,Social Connector,TRUE,7,2333.512320322916
CUST003187,57,Standard,56.40058825723827,2020-10-26,Social Connector,FALSE,6,244.12065278738737
CUST003188,25,Basic,26.003415889572352,2023-02-24,Budget Conscious,TRUE,9,2043.775350600481
CUST003189,47,Premium,82.2491018101573,2022-01-01,Social Connector,TRUE,7,1666.12457530573
CUST003190,65,Basic,30.300149456597865,2022-05-08,Business User,FALSE,6,1435.1157027995214
CUST003191,35,Basic,33.08209322625771,2023-10-23,Social Connector,TRUE,6,2372.4285384640098
CUST003192,18,Standard,45.6978145102039,2020-07-27,Budget Conscious,TRUE,7,900.3794650547206
CUST003193,40,Premium,78.19415487814695,2023-12-03,Social Connector,TRUE,9,821.9974295469001
CUST003194,55,Basic,26.702546409796923,2020-12-18,Social Connector,TRUE,8,1090.8095880411565
CUST003195,41,Premium,84.66697759460658,2023-05-20,Power User,TRUE,9,2337.2735370881855
CUST003196,24,Standard,61.12285687122494,2023-06-15,Budget Conscious,FALSE,8,220.69951875600964
CUST003197,45,Unlimited,96.1081328149885,2021-11-29,Budget Conscious,TRUE,10,1375.0877004815266
CUST003198,48,Unlimited,106.92988369730301,2020-05-24,Power User,FALSE,8,942.2461472684518
CUST003199,57,Basic,31.56003365525976,2023-02-03,Budget Conscious,TRUE,6,512.2893306426704
CUST003200,37,Premium,82.97982702031732,2022-11-29,Budget Conscious,TRUE,6,1598.610542388633
CUST003201,65,Premium,79.2315612314269,2022-03-17,Social Connector,TRUE,7,1983.9039433281869
CUST003202,39,Standard,55.295663005672395,2021-11-03,Budget Conscious,TRUE,6,1764.3542550271377
CUST003203,60,Standard,46.9596734456718,2020-04-06,Power User,FALSE,5,1160.017859376967
CUST003204,33,Standard,63.12662573996931,2022-08-17,Business User,TRUE,9,605.5132335051894
CUST003205,50,Basic,26.489680046215653,2021-03-18,Social Connector,FALSE,9,2198.272773367353
CUST003206,20,Basic,32.01550051569939,2022-09-18,Business User,TRUE,9,2389.4894434371963
CUST003207,56,Unlimited,99.1868495522067,2022-04-13,Social Connector,FALSE,7,1119.7770903352648
CUST003208,47,Basic,30.925065013580024,2020-06-18,Business User,TRUE,5,274.24645728897303
CUST003209,65,Premium,77.50548194628209,2023-05-12,Budget Conscious,TRUE,7,275.85905767045915
CUST003210,21,Standard,46.210753791965544,2020-06-14,Budget Conscious,TRUE,6,736.9798306608573
CUST003211,63,Standard,64.57045660354197,2020-05-22,Business User,TRUE,9,1243.7521132873371
CUST003212,28,Standard,55.04797238390893,2020-07-05,Social Connector,FALSE,8,759.1477919835597
CUST003213,21,Standard,58.66358870174736,2023-07-04,Budget Conscious,TRUE,7,1616.0633960505947
CUST003214,26,Premium,84.57571407780051,2022-03-04,Business User,FALSE,7,1637.7889154013246
CUST003215,21,Basic,26.442393164616078,2022-06-29,Social Connector,TRUE,5,865.6721863197163
CUST003216,30,Premium,85.36722480785102,2023-11-04,Power User,TRUE,8,2458.280194387771
CUST003217,34,Standard,47.97192744910717,2021-05-04,Budget Conscious,TRUE,8,1578.4114265814424
CUST003218,54,Standard,48.07703581172973,2022-01-02,Budget Conscious,TRUE,9,638.5619789827615
CUST003219,31,Standard,53.91682968940586,2023-03-26,Budget Conscious,FALSE,9,742.1301091322675
CUST003220,52,Basic,32.37755774985999,2020-12-04,Power User,TRUE,10,2233.683887985535
CUST003221,19,Unlimited,104.18819505604915,2021-01-10,Budget Conscious,FALSE,10,2071.3792209746316
CUST003222,40,Basic,32.87500406615436,2022-11-26,Business User,TRUE,7,1553.9411263074726
CUST003223,65,Standard,50.19682312384248,2021-07-22,Budget Conscious,FALSE,6,322.0964800333604
CUST003224,26,Unlimited,102.65159038710408,2021-10-02,Business User,TRUE,7,2109.1868087183684
CUST003225,40,Basic,31.05610443279147,2023-03-06,Power User,TRUE,5,444.58223066758364
CUST003226,24,Premium,84.90077363792807,2021-06-14,Business User,TRUE,5,2012.652791873552
CUST003227,37,Premium,90.37359435576946,2020-06-26,Power User,TRUE,8,580.0755699630827
CUST003228,39,Standard,63.71049085166305,2022-07-08,Social Connector,TRUE,7,2371.0517913568765
CUST003229,22,Basic,26.119272597134113,2022-02-22,Power User,TRUE,6,235.75341934338212
CUST003230,39,Basic,26.325970413163304,2020-01-19,Business User,TRUE,5,421.4749464765191
CUST003231,61,Basic,27.21133236773312,2021-06-07,Business User,TRUE,7,1468.5929776867852
CUST003232,51,Premium,79.33694077655673,2023-05-21,Power User,FALSE,6,2344.5052655413747
CUST003233,29,Premium,79.51270232908428,2020-03-15,Budget Conscious,TRUE,6,1693.435266544111
CUST003234,56,Basic,34.92078528273851,2020-04-11,Social Connector,FALSE,7,2497.2323152935132
CUST003235,55,Standard,60.69530631881207,2020-11-16,Social Connector,FALSE,6,1335.2418436435983
CUST003236,35,Premium,84.4968637265265,2020-08-29,Social Connector,TRUE,8,1391.0843078279868
CUST003237,34,Unlimited,115.57416512980126,2022-06-01,Social Connector,FALSE,9,906.773383077234
CUST003238,46,Basic,32.7359589911066,2021-07-02,Power User,TRUE,6,859.5945461420342
CUST003239,28,Standard,45.96025004051626,2023-10-18,Budget Conscious,FALSE,6,360.7546993996948
CUST003240,65,Premium,88.24465695302933,2021-09-28,Business User,TRUE,9,1234.8036699695513
CUST003241,23,Standard,59.44452369585633,2021-10-27,Social Connector,FALSE,7,790.9375940915197
CUST003242,18,Standard,54.258698523044586,2022-07-08,Business User,TRUE,10,324.16819389909506
CUST003243,60,Standard,54.22988169826567,2023-04-20,Social Connector,TRUE,9,2453.4649232402444
CUST003244,61,Basic,30.621758135966957,2020-07-19,Power User,TRUE,8,2166.880721668713
CUST003245,56,Basic,26.44317264435813,2021-11-14,Business User,TRUE,8,2389.2737906891853
CUST003246,39,Basic,28.50944554898888,2021-12-08,Budget Conscious,TRUE,6,352.8539105784148
CUST003247,20,Standard,45.26765314396471,2020-07-09,Business User,FALSE,7,1058.189730765298
CUST003248,37,Basic,26.18274404667318,2021-11-11,Social Connector,TRUE,9,2440.3208838310093
CUST003249,52,Basic,31.194508401677012,2021-01-05,Budget Conscious,TRUE,8,895.1278508640826
CUST003250,23,Premium,92.39581905305386,2023-07-04,Budget Conscious,TRUE,9,1296.688596648164
CUST003251,33,Standard,61.95741141214967,2021-08-05,Business User,FALSE,6,2471.077881148085
CUST003252,36,Premium,79.50990247540176,2021-04-19,Budget Conscious,TRUE,6,1673.808359215036
CUST003253,35,Premium,92.11423226632178,2020-10-26,Social Connector,TRUE,6,883.8277828879654
CUST003254,59,Unlimited,112.96386489877477,2021-12-15,Business User,FALSE,9,1627.604212402366
CUST003255,51,Basic,31.80262278066948,2021-11-02,Social Connector,TRUE,7,1784.1426723171026
CUST003256,61,Standard,60.479370593093336,2020-02-14,Social Connector,TRUE,7,1198.4805970685557
CUST003257,37,Premium,88.53362990077585,2023-12-06,Business User,FALSE,8,562.723536323756
CUST003258,35,Premium,93.5198492417112,2022-05-21,Social Connector,TRUE,9,2481.0762896900997
CUST003259,60,Premium,83.64844971802086,2021-12-14,Budget Conscious,TRUE,7,1803.5725428489968
CUST003260,36,Standard,54.222651682794094,2023-09-06,Business User,TRUE,9,880.5075632873923
